AddressID,AddressLine1,AddressLine2,City,StateProvince,CountryRegion,PostalCode,rowguid,ModifiedDate
633,Medford Outlet Center,NULL,Medford,Minnesota,United States,55049,7CDA3069-3B49-4205-B853-40744D7D875F,00:00.0
634,Ward Parkway Center,NULL,Kansas City,Missouri,United States,64106,3F2AA425-7D02-461A-A9C4-222AE41E3FE5,00:00.0
635,"93-2501, Blackfriars Road,",NULL,London,England,United Kingdom,SE1 8HL,00E75F99-488C-462D-A0BC-AC3C08A9DB77,00:00.0
636,"Science Park South, Birchwood",Stanford House,Warrington,England,United Kingdom,WA3 7BH,C0FC2D5B-88E7-4B60-8447-BB3522BD79E5,00:00.0
637,"Phoenix Way, Cirencester",NULL,Gloucestershire,England,United Kingdom,GL7 1RY,10A3D496-881E-4042-BBD0-5802CF73A872,00:00.0
638,255 Irving Street,NULL,London,England,United Kingdom,C2H 7AU,D8A77424-94AE-43AB-A011-1A9EBB3852E7,00:00.0
639,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,8F34CEDD-FB6E-4814-B509-9965A31BC2E5,00:00.0
640,251 The Metro Center,NULL,Wokingham,England,United Kingdom,RG41 1QW,0E4AC5BB-BE0D-4A96-A58E-064DAEC08E1A,00:00.0
641,Bradford,NULL,W. York,England,United Kingdom,BD1 4SJ,F7B99541-1CE1-4AB6-AE0D-548E8FF4ABCD,00:00.0
642,Galashiels,NULL,Liverpool,England,United Kingdom,L4 4HB,3593CDF3-38EC-4847-AD42-157220E68F32,00:00.0
643,Banbury,NULL,Oxon,England,United Kingdom,OX16 8RS,99FF4C64-B405-4AC1-85ED-49E4E60EF87F,00:00.0
644,Bradford,"Raven House, Kingsgate",W. York,England,United Kingdom,BD1 4SJ,65684E2E-D39C-4EF7-80D8-86C2F576C3C2,00:00.0
645,"Garamonde Drive, Wymbush",P.O. Box 803,Milton Keynes,England,United Kingdom,MK8 8ZD,6EF999E7-5510-4B02-B89E-DDCF51AE3864,00:00.0
646,"Butterfield Hse, 7-251 Chapel St",NULL,Lancaster,England,United Kingdom,LA1 1LN,BCE1F4B3-A9C0-413E-AC8D-4C07A960E26C,00:00.0
647,Wade Road,NULL,Basingstoke Hants,England,United Kingdom,RG24 8PL,578C2529-F11C-4BF3-8084-6B505461E1CC,00:00.0
648,"586 Fulham Road,",NULL,London,England,United Kingdom,SW6 SBY,0DA65673-2A35-4E6A-A607-A6CC2D134EA8,00:00.0
649,Knaves Beech Ind.,NULL,High Wycombe,England,United Kingdom,HP10 9QY,11FCFF74-5C80-4B37-A842-45C765D96029,00:00.0
650,"Elmhurst Road, Goring",NULL,Reading,England,United Kingdom,RG7 5H7,E4C0C239-182F-45B7-A6BB-B7E142FF0657,00:00.0
651,"New Millhouse, 2583 Milton Park",NULL,Abingdon,England,United Kingdom,OX14 4SE,E844B847-B0B3-491D-A4F1-0B78F56E4424,00:00.0
652,Wymbush,NULL,Milton Keynes,England,United Kingdom,MK8 8DF,54E20963-B0E9-41CF-AB7E-D50459A3325C,00:00.0
653,Burgess Hill,Edward Way,West Sussex,England,United Kingdom,RH15 9UD,38CC8647-B4BB-4669-B21D-C7497E76478D,00:00.0
654,308-3250 Casting Road,NULL,York,England,United Kingdom,Y024 1GF,9D67C322-8698-440A-8F3E-5E1E30EDBD0D,00:00.0
655,Wharfdale Road,NULL,Berkshire,England,United Kingdom,RG11 5TP,D0E03FCB-116E-4AD2-8B17-5C2F9FD3E8B0,00:00.0
656,7 Pioneer Business Park,NULL,York,England,United Kingdom,Y03 4TN,48865E15-033A-40FF-8327-18723D4A8846,00:00.0
657,Unit 99a Battery Retail Pk,NULL,Birmingham,England,United Kingdom,B29 6SL,371A70E0-5802-4DF9-BB28-5B6BDF202283,00:00.0
658,Ellesfield Ave,NULL,Bracknell,England,United Kingdom,RG12 8TB,BC28152F-8005-4C0E-98FF-51BF77A4A667,00:00.0
659,Warrington Ldc Unit 25/2,NULL,Woolston,England,United Kingdom,WA1 4SY,F44A7D0D-9BC5-427E-B3AE-F638DD5804B0,00:00.0
660,"6 The Farm, Liberty Road",NULL,Maidenhead,England,United Kingdom,SL67RJ,E22D616B-EA06-48E9-A00F-B1C4BB02F595,00:00.0
661,725a The Arches,NULL,Berks,England,United Kingdom,SL4 1RH,38F5F598-E9BB-499C-B90D-088B2CD1B5BD,00:00.0
662,Paramount House,NULL,London,England,United Kingdom,W1N 9FA,E50D1077-D135-41CC-A0B1-C53395F94541,00:00.0
663,2524 Barlby Road,NULL,London,England,United Kingdom,W10 6BL,D8E96EBA-258C-4F6C-83BB-4CCB2235BBF7,00:00.0
664,99-3 Forest Works,NULL,London,England,United Kingdom,E17 6JF,EB46AF5A-EC2B-41FF-914E-DDAE8EC1F476,00:00.0
665,46-44 Albemarle Street,NULL,London,England,United Kingdom,W1X3SE,1B01B172-96CE-4601-AD19-F545DCDFD62F,00:00.0
666,399 Clearing Green,NULL,London,England,United Kingdom,EC1R 0DU,BAB4B0A1-055A-4581-A93F-E00C65C54FB6,00:00.0
667,997b Tradescant Road,NULL,London,England,United Kingdom,SW8 1XD,0A318015-4FBE-479A-B2DA-EEE21DF430AF,00:00.0
668,2574 Milton Park,NULL,Oxford,England,United Kingdom,OX14 4SE,62D0C689-CF44-4AB3-9C3E-6142F4E0101C,00:00.0
669,"Internet House, 3399 Science Park",NULL,Cambridge,England,United Kingdom,CB4 4BZ,56BAEC2A-5CC5-4A90-BEF9-EE57E82F2E69,00:00.0
670,"7 Garden House Cloisters, 8 Batters",NULL,London,England,United Kingdom,SW8 4BG,333DAFF8-F22F-488C-928C-E6ECCF65452B,00:00.0
671,"25 Hartfield Road, Wimbledon",NULL,London,England,United Kingdom,SW19 3RU,00FD96BC-6EE6-4D2C-A88C-07BC1CAE6EFE,00:00.0
672,"99 Dean Street, Soho",NULL,London,England,United Kingdom,W1V 5RN,ECEBD4B1-11C3-4681-A6DA-2F73148FB63E,00:00.0
673,"Park House-4th Floor, 2516 Park St.",NULL,London,England,United Kingdom,W1Y 3RA,2506679E-041B-4D52-B9A9-07A0D5E88EEA,00:00.0
674,"67 Vincent Square, Victoria",NULL,London,England,United Kingdom,SW1P 2NU,1A398C1B-2085-4F6D-A6EB-56493855C5D1,00:00.0
756,855 East Main Avenue,NULL,Zeeland,Michigan,United States,49464,7CC420B7-B43C-4E40-98ED-6C10CEC91C54,00:00.0
774,9920 North Telegraph Rd.,NULL,Pontiac,Michigan,United States,48342,7BC77B2E-ED84-443A-BD50-F67718DEA95D,00:00.0
775,46460 West Oaks Drive,NULL,Novi,Michigan,United States,48375,D0614A62-08E0-4F83-AC72-51F58170B653,00:00.0
776,997000 Telegraph Rd.,NULL,Southfield,Michigan,United States,48034,F0159341-8CDB-4587-BC74-95FFB9E7D662,00:00.0
785,399700 John R. Rd.,NULL,Madison Heights,Michigan,United States,48071,7B234147-CD95-45E8-A1D5-711FE6A33DAC,00:00.0
786,6789 Warren Road,NULL,Westland,Michigan,United States,48185,90B0CF86-70E1-45D8-B6FD-0E1804A734C2,00:00.0
788,2533 Eureka Rd.,NULL,Southgate,Michigan,United States,48195,7EF698FA-908E-42BB-8A2D-C62F5106323A,00:00.0
789,250000 Eight Mile Road,NULL,Detroit,Michigan,United States,48226,66255753-B1B9-49C0-AB1D-1DE8217D5142,00:00.0
794,998 Forest Road,NULL,Saginaw,Michigan,United States,48601,01094C1B-2D79-402D-8106-9E80FBD57DC8,00:00.0
795,99800 Tittabawasee Rd.,NULL,Saginaw,Michigan,United States,48601,34D6D2D5-FEEC-40B8-97B5-CCEB89164305,00:00.0
797,678 Eastman Ave.,NULL,Midland,Michigan,United States,48640,986DE66F-74E6-4830-A2AD-9212EFB77B76,00:00.0
801,Horizon Outlet Center,NULL,Holland,Michigan,United States,49423,DC15BA52-B66C-4C5F-BDAF-1713E8C54B46,00:00.0
806,Horizon Outlet Center,NULL,Monroe,Michigan,United States,98272,A986C31B-4B63-4925-AAFD-B95260D5D586,00:00.0
810,Redford Plaza,NULL,Redford,Michigan,United States,48239,43E988F4-B82D-4424-A59F-43DD81F9016B,00:00.0
825,Port Huron,NULL,Port Huron,Michigan,United States,48060,A1CADF47-C018-40CC-8381-6CC940DE46C8,00:00.0
826,Kensington Valley Shops,NULL,Howell,Michigan,United States,48843,C2D04D48-EF2B-4349-877B-EA6DF9895079,00:00.0
832,2251 Elliot Avenue,NULL,Seattle,Washington,United States,98104,6D6A8E1A-FFD8-4D2D-A70D-88467049A880,00:00.0
833,3207 S Grady Way,NULL,Renton,Washington,United States,98055,4E670A74-8ACE-44C8-91ED-76CBA7190BC2,00:00.0
834,99300 223rd Southeast,NULL,Bothell,Washington,United States,98011,D505AEA8-B89A-41ED-90A9-44D4179EFF77,00:00.0
835,259826 Russell Rd. South,NULL,Kent,Washington,United States,98031,5D3832B3-72DD-4A9B-A596-8293D4037C18,00:00.0
836,35525-9th Street Sw,NULL,Puyallup,Washington,United States,98371,77232D41-48BB-4C8D-8323-5581753E9531,00:00.0
837,640 South 994th St. W.,NULL,Billings,Montana,United States,59101,4E75AD15-557E-4C4D-9AEB-68A9718B412A,00:00.0
838,25300 Biddle Road,NULL,Medford,Oregon,United States,97504,349CBAB0-E4E3-40B2-AC50-3EA087110F8B,00:00.0
839,Gateway,NULL,Portland,Oregon,United States,97205,3A56B180-70CD-42FE-A19C-F62B5037AA3A,00:00.0
840,Great Northwestern,NULL,North Bend,Washington,United States,98045,1EF6E60F-3582-4298-A7AD-195BE59BA7B7,00:00.0
841,Washington Square,NULL,Portland,Oregon,United States,97205,7B5AE329-FB7C-4A2C-B33C-827920ACACDC,00:00.0
842,258101 Nw Evergreen Parkway,NULL,Beaverton,Oregon,United States,97005,EB5A214A-15A1-4E25-B405-DC0EF9907874,00:00.0
843,253950 N.E. 178th Place,NULL,Woodinville,Washington,United States,98072,E75A2222-D636-4494-A314-2125EE2336F8,00:00.0
844,755 Nw Grandstand,NULL,Issaquah,Washington,United States,98027,0E8578F8-21F7-482D-8DD8-8AA52F68F70A,00:00.0
845,22571 South 2500 East,NULL,Idaho Falls,Idaho,United States,83402,1E5743C8-B8F7-4A65-B812-0302FFCB9D0E,00:00.0
846,257700 Ne 76th Street,NULL,Redmond,Washington,United States,98052,E606AD23-F6D4-4AA5-B177-7D03D62B0187,00:00.0
847,25102 Springwater,NULL,Wenatchee,Washington,United States,98801,F84F402F-9BD5-432E-A1D6-F284A6DFFA29,00:00.0
848,Bldg. 9n/99298,NULL,Redmond,Washington,United States,98052,F8EF420D-B3C8-48B1-A237-4A7D2DAD987E,00:00.0
849,4251 First Avenue,NULL,Seattle,Washington,United States,98104,A077368B-26BF-41B7-B35F-FC380092E6B9,00:00.0
850,558 S 6th St,NULL,Klamath Falls,Oregon,United States,97601,329894AB-0142-4D9B-9851-2DA2F6DC95E3,00:00.0
851,994 Sw Cherry Park Rd,NULL,Troutdale,Oregon,United States,97060,FCDE15FF-85D3-4136-9FB6-EA493F39605E,00:00.0
852,25718 Se Sunnyside Rd,NULL,Clackamas,Oregon,United States,97015-6403,E85AC59F-59B6-4ED2-9436-FCDB78959B80,00:00.0
853,567 Sw Mcloughlin Blvd,NULL,Milwaukie,Oregon,United States,97222,055B060A-7DA2-455C-BCB3-A8DCEA4C5156,00:00.0
854,490 Ne 4th St,NULL,Renton,Washington,United States,98055,471190D7-86C1-48CD-985A-7046B1B89C3C,00:00.0
855,15 East Main,NULL,Port Orchard,Washington,United States,98366,09926325-7F83-427B-83D6-817DF7D70CE9,00:00.0
856,3025 E Waterway Blvd,NULL,Shelton,Washington,United States,98584,779D4F7D-C90C-4A8A-BF29-41613E8907EF,00:00.0
857,7990 Ocean Beach Hwy.,NULL,Longview,Washington,United States,98632,873D03B3-E2EF-4B8B-ADD8-F237FDC7FE31,00:00.0
858,2345 West Spencer Road,NULL,Lynnwood,Washington,United States,98036,68AEB59D-0F79-4A0D-92EF-4D0C2BEB5821,00:00.0
859,1050 Oak Street,NULL,Seattle,Washington,United States,98104,8CAAF6BE-9C88-466D-862C-AE7673E3D0F0,00:00.0
860,4927 S Meridian Ave Ste D,NULL,Puyallup,Washington,United States,98371,FF2BE5E9-7D22-4C1C-ACF8-199148E957AB,00:00.0
861,25915 140th Ave Ne,NULL,Bellevue,Washington,United States,98004,0D46F203-CDB6-4495-83F5-A97FF0CEC174,00:00.0
862,3307 Evergreen Blvd,Ste 1071,Washougal,Washington,United States,98671,0C81CBD2-96D3-40C1-97D4-056D776B7676,00:00.0
863,2507 Pacific Ave S,NULL,Tacoma,Washington,United States,98403,FBAC273F-934E-474F-9CCB-F96CA9AE889D,00:00.0
864,67 Rainer Ave S,NULL,Renton,Washington,United States,98055,A2FC2F01-C6BE-4AF4-B718-2A86EB782E5F,00:00.0
865,750 Lakeway Dr,NULL,Bellingham,Washington,United States,98225,243020EC-84C3-417A-B34D-F7760FF130D1,00:00.0
866,2528 Meridian E,NULL,Puyallup,Washington,United States,98371,5668E02C-16FA-4331-8603-29EE11417843,00:00.0
867,48995 Evergreen Wy.,NULL,Everett,Washington,United States,98201,6CD4E374-0EF8-4CEE-AC60-9DBF1F4E0007,00:00.0
868,25111 228th St Sw,NULL,Bothell,Washington,United States,98011,40100C97-5097-43BE-9F44-ABD881220E8F,00:00.0
869,2583 Se 272nd St,NULL,Kent,Washington,United States,98031,E13C4F18-990A-4B7D-9FC9-AFD0EA943B13,00:00.0
870,409 S. Main Ste. 25,NULL,Ellensburg,Washington,United States,98926,955E88EA-083D-446E-A856-42CB0692826A,00:00.0
871,2502 Evergreen Ste E,NULL,Everett,Washington,United States,98201,3AE9003F-F806-41AD-98A5-3C4A86514BC3,00:00.0
872,755 W Washington Ave Ste D,NULL,Sequim,Washington,United States,98382,932514A1-04E4-4E95-B97C-0AD4C06B890E,00:00.0
873,44606 N Division St,NULL,Spokane,Washington,United States,99202,3438AFB3-390C-48D5-8CCF-5438278D981D,00:00.0
874,2550 Ne Sandy Blvd,NULL,Portland,Oregon,United States,97205,14D5DDE7-C771-4819-9FF1-A4FAA66F0E7A,00:00.0
875,2540 Dell Range Blvd,NULL,Cheyenne,Wyoming,United States,82001,3AC8958A-76EE-41CA-8A88-2B783EA18ACC,00:00.0
876,765 Delridge Way Sw,NULL,Seattle,Washington,United States,98104,CB1392F5-FCB9-4CF5-B4C9-33FAFB876C3D,00:00.0
877,4781 Highway 95,NULL,Sandpoint,Idaho,United States,83864,49F0B458-40CD-4852-A936-8576070FCB96,00:00.0
878,4210 E Sprague Ave,NULL,Spokane,Washington,United States,99202,7C04CF1B-AD79-44D4-9611-381B2F094F96,00:00.0
879,Valley Mall,NULL,Union Gap,Washington,United States,98903,860CB49B-5774-441F-B8C5-753CA50FA5E1,00:00.0
880,S Sound Ctr Suite 25300,NULL,Lacey,Washington,United States,98503,3A400497-1000-4D9F-BB8D-D9CBF00C2822,00:00.0
881,Southgate Mall,NULL,Missoula,Montana,United States,59801,3DED7F59-79A9-4034-98F9-F2A0B045D7AE,00:00.0
882,Medford,NULL,Medford,Oregon,United States,97504,DBC16BDD-C86D-4D5F-91F5-79FA000716FB,00:00.0
883,Heritage Mall,NULL,Albany,Oregon,United States,97321,CF9C1921-D741-4576-9D32-849E62D57698,00:00.0
884,Lewis County Mall,NULL,Chehalis,Washington,United States,98532,2F91410B-2988-4E8F-BF01-8009C2F9ABBA,00:00.0
885,755 Columbia Ctr Blvd,NULL,Kennewick,Washington,United States,99337,F3B58620-4857-44A0-9C48-51F21C1CA0C8,00:00.0
886,Lancaster Mall,NULL,Salem,Oregon,United States,97301,3513C4CD-96AF-4E5F-B3FF-32D268FB5F54,00:00.0
887,Lewiston Mall,NULL,Lewiston,Idaho,United States,83501,4DDBACC9-7898-403E-856A-128E34245424,00:00.0
888,Three Rivers Mall,NULL,Kelso,Washington,United States,98626,834AE73A-01A9-4850-9F8C-6DB5D1344AAD,00:00.0
889,Eastridge Mall,NULL,Casper,Wyoming,United States,82601,6D5C5880-2C83-4DF1-B8CE-46CFE9A9FFAC,00:00.0
890,Holiday Village Mall,NULL,Great Falls,Montana,United States,59401,5FE7C888-BB21-421E-9B8B-38DA8DA10085,00:00.0
891,2526a Tri-Lake Blvd Ne,NULL,Kirkland,Washington,United States,98033,EC34E865-D130-403F-A437-D92D7EF02F05,00:00.0
892,Frontier Mall,NULL,Cheyenne,Wyoming,United States,82001,CB0A8223-FD82-4D26-B7C7-0C120E4EAFC5,00:00.0
893,White Mountain Mall,NULL,Rock Springs,Wyoming,United States,82901,9308A21D-AAE2-42E2-889D-2CD802072D36,00:00.0
894,3390 South 23rd St.,NULL,Tacoma,Washington,United States,98403,E7979FA4-253C-41FD-B74F-2FEEC966A6B5,00:00.0
895,3250 South Meridian,NULL,Puyallup,Washington,United States,98371,3B2E6107-040B-4F60-8901-A950BF0562D4,00:00.0
896,2255 254th Avenue Se,NULL,Albany,Oregon,United States,97321,77D18072-B99B-4B1E-A9B9-948FA927EFBB,00:00.0
897,705 SE Mall Parkway,NULL,Everett,Washington,United States,98201,77A34652-5D9B-40B6-A15A-56D7EE4056F4,00:00.0
898,700 Se Sunnyside Road,NULL,Clackamas,Oregon,United States,97015,D88449DB-7116-427B-BFAF-CAE7C08DE084,00:00.0
899,North 93270 Newport Highway,NULL,Spokane,Washington,United States,99202,8AE1C168-958E-41DA-92D8-7A3A0765F744,00:00.0
900,25708 Dell Range Blvd.,NULL,Cheyenne,Wyoming,United States,82001,9B10FE3A-A1FB-497E-8BC2-E84E8C2A77DA,00:00.0
901,No. 60 Bellis Fair Parkway,NULL,Bellingham,Washington,United States,98225,8135B5DC-F7E9-401C-992C-93A058ADA079,00:00.0
902,950 Gateway Street,NULL,Springfield,Oregon,United States,97477,E8BEECAF-8668-4D53-97E8-405BC6978DEF,00:00.0
903,250775 SW Hillsdale Hwy,NULL,Beaverton,Oregon,United States,97005,AC8F33F8-4DC4-467D-B459-788D84749C5D,00:00.0
904,9905 Three Rivers Drive,NULL,Kelso,Washington,United States,98626,01A85112-6EE1-4F2C-9212-1C2ABC612E67,00:00.0
905,225 South 314th Street,NULL,Federal Way,Washington,United States,98003,D305D73C-D595-4961-B870-0DCECB7C6EA9,00:00.0
906,7009 Sw Hall Blvd.,NULL,Tigard,Oregon,United States,97223,B8EFDBFA-3BA9-45D8-9C09-646DD0C8AF93,00:00.0
907,99295 S.e. Tualatin Valley_hwy.,NULL,Hillsboro,Oregon,United States,97123,A0E88130-6262-4484-815E-E5C485BF3EAC,00:00.0
988,482505 Warm Springs Blvd.,NULL,Fremont,California,United States,94536,CD6D22B0-D941-4928-B6F7-1508021E6539,00:00.0
989,39933 Mission Oaks Blvd,NULL,Camarillo,California,United States,93010,8B1241CA-1DB6-4F9D-861E-1D6CC3796443,00:00.0
990,5420 West 22500 South,NULL,Salt Lake City,Utah,United States,84101,7612C47A-E24A-4BD8-9B8B-3AED15AF64F9,00:00.0
991,60025 Bollinger Canyon Road,NULL,San Ramon,California,United States,94583,962A4D00-C5AA-41CC-B7BC-2AFBE2FA65B8,00:00.0
992,9992 Whipple Rd,NULL,Union City,California,United States,94587,88258A1B-B50F-440F-93B9-5D7AF831D5FC,00:00.0
993,Corporate Office,NULL,El Segundo,California,United States,90245,6CCCC74F-6389-4D08-8ED1-9079B42CF7AE,00:00.0
994,25001 Montague Expressway,NULL,Milpitas,California,United States,95035,89901B2A-FDA8-4926-B22C-DD5D583681A6,00:00.0
995,4460 Newport Center Drive,NULL,Newport Beach,California,United States,92625,D6B9E9E9-F288-4590-BE12-8DDBB5E53BC2,00:00.0
996,2575 West 2700 South,NULL,Salt Lake City,Utah,United States,84101,708FC1DD-4994-4AA5-80A5-8C977C37AA15,00:00.0
997,70259 West Sunnyview Ave,NULL,Visalia,California,United States,93291,7C2E0511-DE61-4761-80EA-6A7B2F39E524,00:00.0
998,60750 San Clemente,NULL,Hayward,California,United States,94541,822DC2BE-AAC2-4283-93A6-5027CFB6A7DF,00:00.0
999,Receiving,NULL,Fullerton,California,United States,92831,93D3C32F-CC26-4F27-B91F-35A804554976,00:00.0
1000,22555 Paseo De Las Americas,NULL,San Diego,California,United States,92102,982BDCC2-6429-4725-A6DF-4FAF032EC908,00:00.0
1001,Incom Sports Center,NULL,Ontario,California,United States,91764,079E5DE8-169F-4EB6-BE75-813B40A0143E,00:00.0
1002,"C/O Starpak, Inc.",NULL,Greeley,Colorado,United States,80631,512BD07C-7ED7-421B-923F-D41999BD5BD7,00:00.0
1003,5967 W Las Positas Blvd,NULL,Pleasanton,California,United States,94566,6B26292F-1EBE-41CE-9A3E-FF42D3C10A44,00:00.0
1004,25600 E St Andrews Pl,NULL,Santa Ana,California,United States,92701,489390E0-48C0-4BB4-A5DC-38C4B39EA833,00:00.0
1005,6756 Mowry,NULL,Newark,California,United States,94560,CFB5ED2A-43FE-4102-8413-73C74DACC79E,00:00.0
1006,25472 Marlay Ave,NULL,Fontana,California,United States,92335,90C5F983-B302-4F6C-9D8A-BFB9E1BFF406,00:00.0
1007,77 Beale Street,Room 99767c,San Francisco,California,United States,94109,5122F535-C03E-4244-90C8-5D360C0C4CC4,00:00.0
1008,910 Main Street.,NULL,Sparks,Nevada,United States,89431,F12C6F58-6095-47D4-9FA0-21A639B90DB9,00:00.0
1009,2500 N Serene Blvd,19th Floor,El Segundo,California,United States,90245,7619E3BD-780B-45B1-A477-8FC3E0948352,00:00.0
1010,5650 West 88th Ave.,NULL,Westminster,Colorado,United States,80030,BD7FA7A0-4CBE-442A-A5E5-E5E2B79214EC,00:00.0
1011,9700 Sisk Road,NULL,Modesto,California,United States,95354,FB563347-C157-43B3-A7E4-A851495DF874,00:00.0
1012,789 West Alameda,NULL,Westminster,Colorado,United States,80030,73BF97F3-E4E3-402D-8609-7839AEBAA947,00:00.0
1013,54254 Pacific Ave.,NULL,Stockton,California,United States,95202,7B82A39F-D175-4543-8F6F-AE6FE9C34A99,00:00.0
1014,25136 Jefferson Blvd.,NULL,Culver City,California,United States,90232,05196D3F-F726-4AB9-A66B-AF87500846AD,00:00.0
1015,99000 S. Avalon Blvd. Suite 750,NULL,Carson,California,United States,90746,206163D9-0324-476D-909E-607FE07B2A2A,00:00.0
1016,72502 Eastern Ave.,NULL,Bell Gardens,California,United States,90201,06431D74-4CAF-442C-870E-EFC20F9D45B8,00:00.0
1017,2560 E. Newlands Dr,NULL,Fernley,Nevada,United States,89408,5D07C55B-9E6A-49DE-8F49-04F28AD2F36A,00:00.0
1018,630 N. Capitol Ave.,NULL,San Jose,California,United States,95112,ACEB7A03-C8E6-43F6-94F2-266E571BD413,00:00.0
1019,4660 Rodeo Road,NULL,Santa Fe,New Mexico,United States,87501,4FE824C1-F1BC-48B6-A4FD-6B866D0D07C8,00:00.0
1020,251340 E. South St.,NULL,Cerritos,California,United States,90703,BA72737A-0827-46A8-AF5B-971FD8464A87,00:00.0
1021,440 West Huntington Dr.,NULL,Monrovia,California,United States,91016,2AE4D8C2-6D11-4945-A032-430DC8CE5B1B,00:00.0
1022,99235 Hawthorne Blvd.,NULL,Torrance,California,United States,90505,52724CD9-1DC9-4D28-9B89-C404692C0B73,00:00.0
1023,870 N. 54th Ave.,NULL,Chandler,Arizona,United States,85225,26D3A3EC-3D51-493E-A541-A0CC80B54F35,00:00.0
1024,9952 E. Lohman Ave.,NULL,Las Cruces,New Mexico,United States,88001,42AF4B56-ECE2-4595-929D-FB60DB1392D9,00:00.0
1025,2530 South Colorado Blvd.,NULL,Denver,Colorado,United States,80203,012EF479-5DAD-4009-B456-24E47CA1F472,00:00.0
1026,955 E. County Line Rd.,NULL,Englewood,Colorado,United States,80110,17A96F13-8658-4F02-A557-2BC4463ADE21,00:00.0
1027,409 Santa Monica Blvd.,NULL,Santa Monica,California,United States,90401,58D58E3E-BF3E-4E0C-8F96-1717821E3516,00:00.0
1028,Mall Of Orange,NULL,Orange,California,United States,92867,8D9B75CC-90C4-4E15-B69C-891126386BA6,00:00.0
1029,Topanga Plaza,NULL,Canoga Park,California,United States,91303,0B945127-9C6F-47A1-80E4-2FB0E057FA55,00:00.0
1030,Escondido,NULL,Escondido,California,United States,92025,E5B6618D-A92B-4DA1-BA99-316BABFFF7DB,00:00.0
1031,Natomas Marketplace,NULL,Sacramento,California,United States,95814,27AF5ED8-D33A-4FB2-9C55-D5CDD5017CD4,00:00.0
1032,Simi @ The Plaza,NULL,Simi Valley,California,United States,93065,8E4A379F-F6D6-4995-AA19-6DB50325D0FE,00:00.0
1033,Lakewood Mall,NULL,Lakewood,California,United States,90712,D28C7FEF-9EA3-458F-A2B9-11964C3CC60B,00:00.0
1034,Oxnard Outlet,NULL,Oxnard,California,United States,93030,300D2A6E-67B4-417B-83A9-2026818A21C6,00:00.0
1035,Vista Marketplace,NULL,Alhambra,California,United States,91801,7795FCDF-76C3-4627-86B2-0291398868DE,00:00.0
1036,Sports Store At Park City,NULL,Park City,Utah,United States,84098,A04EC332-1120-4AC3-837E-97EFC40636B2,00:00.0
1037,North County Square,NULL,Vista,California,United States,92084,5A794553-877E-4977-8E76-DE38AA064EBD,00:00.0
1038,123 Camelia Avenue,NULL,Oxnard,California,United States,93030,A86C8140-AD7D-4CAA-9B40-4006BD9998E2,00:00.0
1039,Mountain Square,NULL,Upland,California,United States,91786,8F1BDC33-0BFB-41D0-BB85-71AAFE6126E7,00:00.0
1040,Fox Hills,NULL,Culver City,California,United States,90232,5042B0A9-D10A-4F99-9F6F-50F96DEFA226,00:00.0
1041,Parkway Plaza,NULL,El Cajon,California,United States,92020,C0FDC154-D2B5-480D-A5DA-4E0D6B5D750C,00:00.0
1042,Stonewood Mall,NULL,Downey,California,United States,90241,D1D79211-AEC3-424D-A279-AF1D01DA3EC2,00:00.0
1043,Hanford Mall,NULL,Hanford,California,United States,93230,F4F57D92-1839-49F4-A491-63F43215AAF1,00:00.0
1044,Ontario Mills,NULL,Ontario,California,United States,91764,C66B86D8-BDFC-4161-9CBF-9A46D5F57B91,00:00.0
1045,Nut Tree Factory,NULL,Vacaville,California,United States,95688,EB58EEBB-3F55-45D1-9702-EDDACCD687E2,00:00.0
1046,Rocky Mountain Pines Outlet,NULL,Loveland,Colorado,United States,80537,518E7219-193F-4D72-90C9-E82F201AFBE4,00:00.0
1047,Stevens Creek Shopping Center,NULL,San Jose,California,United States,95112,0E6F74F0-9128-4688-9007-6395D6C6F4C4,00:00.0
1048,Factory Merchants,NULL,Barstow,California,United States,92311,470574F9-6A06-43DC-A4B9-DE3C8D88B0E6,00:00.0
1049,The Citadel Commerce Plaza,NULL,City Of Commerce,California,United States,90040,42CD575B-22A1-42E0-93BB-D8EE998E4FB7,00:00.0
1050,University Town Center,NULL,San Diego,California,United States,92102,6D9EBB03-5C5A-4A20-8910-12D894591727,00:00.0
1051,Pavillion @ Redlands,NULL,Redlands,California,United States,92373,B2F0F099-DDD2-4AB6-90AF-972D72186937,00:00.0
1052,San Diego Factory,NULL,San Ysidro,California,United States,92173,8C3CFF8C-3A5D-419A-8DD8-3349C29AA3FD,00:00.0
1053,Pacific West Outlet,NULL,Gilroy,California,United States,95020,DE6463D5-42D9-4D34-AC99-4AAA19FAB3CA,00:00.0
1054,Belz Factory Outlet,NULL,Las Vegas,Nevada,United States,89106,0E75E01F-76D4-4420-BEB7-0033F16DEA62,00:00.0
1055,Camarillo Athletic Stores,NULL,Camarillo,California,United States,93010,30E691F7-1D06-4DF7-AEDF-627AD911A770,00:00.0
1056,Lake Elisnor Place,NULL,Lake Elsinore,California,United States,92530,596345C5-0BE2-444D-BA93-D109713BC0B6,00:00.0
1057,Norwalk Square,NULL,Norwalk,California,United States,90650,CCCE93BE-AB0B-4211-8407-5BE45034534C,00:00.0
